card_id,num_transactions,total_spend,active_days,txns_per_active_day,weekend_txn_ratio,weekend_spend_ratio,business_hours_ratio,evening_txn_ratio,night_txn_ratio,time_regularity_cv,avg_txn_amount,median_txn_amount,txn_amount_variability,large_txn_ratio,large_txn_total_amount,small_txn_ratio,unique_merchants,txns_per_merchant,top_merchant_concentration,unique_categories,category_diversity,top_category_concentration,pos_preference,billpayment_preference,p2pout_preference,ecom_preference,atmwithdrawal_preference,p2pin_preference,salary_preference,contactless_preference,qr_code_preference,chip_preference,ecom_preference,swipe_preference,uses_digital_wallet,wallet_type_diversity,uses_foreign_currency,currency_diversity,foreign_txn_ratio,countries_visited,unique_cities,card_remaining_months,days_since_last_txn,days_since_first_txn,observation_days,avg_daily_spend,daily_txn_consistency,max_txn_amount,min_txn_amount,txn_amount_range,avg_monthly_txns,cluster,umap_1,umap_2
11788,2339,11700765.33,235,9.953191489361702,0.38520735356990166,0.35943285856840623,0.5074818298418128,0.26336041043180847,0.0867892261650278,1.289124942285795,5002.464869602394,1453.08,3.5394574948588833,0.0025651988029072254,1143321.5,0.21248396750748183,266,4.8007518796992485,0.1307752545027408,34,0.02662490211433046,0.13547376664056382,0.3988884138520735,0.05472424112868747,0.19794784095767423,0.09234715690466011,0.052159042325780246,0.20094057289439932,0.002992731936725096,0.1888276947285602,0.5255704169944925,0.1022816679779701,0.16994492525570418,0.013375295043273014,1,4,0,1,0.0,1,6,45.833333333333336,144,379,234,50003.27064102564,0.5005657742905625,727321.5,100.0,727221.5,292.375,5,10.761927,6.251454
11789,1977,28281313.23,282,7.01063829787234,0.3874557410217501,0.3159540519681872,0.5134041476985332,0.2534142640364188,0.07738998482549317,1.3437831781745724,14305.166024279211,4189.85,3.3479419078979866,0.03894790085988872,13335506.939999998,0.03338391502276176,348,5.655172413793103,0.12754065040650406,1,0.0005081300813008131,1.0,0.0,0.9954476479514416,0.0,0.0,0.0,0.0,0.004552352048558422,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,1,6,10.333333333333334,144,430,285,99232.678,0.6086892519500615,1212550.72,100.0,1212450.72,197.7,12,-6.7523966,-2.3398194
11790,100,2567855.32,70,1.4285714285714286,0.34,0.365563317640497,0.53,0.29,0.06,1.0836189328401897,25678.5532,10300.39,1.630844695217155,0.07,1144389.89,0.01,29,2.0344827586206895,0.15254237288135594,18,0.3050847457627119,0.3220338983050847,0.31,0.17,0.06,0.11,0.26,0.05,0.04,0.29411764705882354,0.3382352941176471,0.19117647058823528,0.16176470588235295,0.014705882352941176,1,4,0,1,0.0,1,5,35.7,144,282,138,18607.64724637681,0.48514154516035807,194003.0,496.56,193506.44,20.0,10,8.17349,12.163464
11791,847,13725092.26,23,36.82608695652174,0.3577331759149941,0.3939288099182512,0.5041322314049587,0.2798110979929162,0.08264462809917356,1.6408084493259352,16204.35922077922,5191.85,2.018740887074707,0.04250295159386069,4846796.95,0.018890200708382526,188,4.01595744680851,0.09006622516556291,35,0.046357615894039736,0.1629139072847682,0.7969303423848878,0.0,0.0,0.09445100354191263,0.10861865407319952,0.0,0.0,0.34710743801652894,0.3600944510035419,0.1652892561983471,0.09445100354191263,0.03305785123966942,1,4,0,1,0.0,1,6,29.633333333333333,144,167,22,623867.83,0.3947544855027082,355357.27,280.85,355076.42000000004,847.0,7,10.212832,-7.1209736
11792,2679,74442962.19,137,19.554744525547445,0.4154535274356103,0.43666914969118054,0.5136244867487869,0.2620380739081747,0.07950727883538634,1.4262508792046178,27787.59320268757,10365.41,4.592698292766019,0.06644270250093319,38426508.349999994,0.009705113848450915,373,5.737265415549598,0.07570093457943926,36,0.016822429906542057,0.3102803738317757,0.3516237402015677,0.24561403508771928,0.05001866368047779,0.20156774916013437,0.09667786487495333,0.05300485255692423,0.0014930944382232176,0.26421596783457785,0.2607696726019529,0.14359563469270534,0.31016657093624356,0.02125215393452039,1,4,1,2,0.001866368047779022,2,6,37.733333333333334,144,281,136,547374.7219852941,0.46593172435939195,5133115.95,220.5,5132895.45,535.8,3,11.278134,2.4714127
11793,2048,77571392.84,236,8.677966101694915,0.376953125,0.3710166049146837,0.50244140625,0.283203125,0.07470703125,1.4164439324967575,37876.65666015625,26008.28,2.0604383326241904,0.083984375,29135941.689999998,0.00048828125,145,3.9517241379310346,0.1012216404886562,31,0.05410122164048865,0.17102966841186737,0.1416015625,0.04638671875,0.05126953125,0.091796875,0.61083984375,0.05419921875,0.00390625,0.43146327356853675,0.10237131289762869,0.3545401966454598,0.10873337189126663,0.002891844997108155,1,4,1,9,0.00927734375,9,6,22.5,632,871,239,324566.49723849376,0.617201833972049,2512291.82,530.64,2511761.1799999997,227.55555555555554,2,12.280918,14.821612
11794,595,2759065.34,51,11.666666666666666,0.33613445378151263,0.3051450532157386,0.4991596638655462,0.2605042016806723,0.07899159663865546,1.331134900896264,4637.084605042017,1646.8,1.9803459378140917,0.0033613445378151263,147000.0,0.1546218487394958,109,3.018348623853211,0.1762917933130699,31,0.09422492401215805,0.1580547112462006,0.39663865546218485,0.05546218487394958,0.21512605042016808,0.10084033613445378,0.047058823529411764,0.18319327731092436,0.0016806722689075631,0.1882716049382716,0.5123456790123457,0.09567901234567901,0.18518518518518517,0.018518518518518517,1,4,0,1,0.0,1,6,15.433333333333334,144,195,50,55181.3068,0.5362911180182888,82000.0,100.0,81900.0,297.5,5,10.249033,6.49798
11795,24548,156355291.71,537,45.71322160148976,0.4007251099885938,0.40830897433525687,0.5006517842594101,0.2758269512791266,0.07365162131334528,1.6147870311095016,6369.369875753626,1697.42,3.654048527791913,0.010102656020857097,35952035.28,0.15129542121557765,500,45.248,0.12097772277227722,36,0.0015912305516265913,0.46357850070721357,0.8510265602085709,0.04953560371517028,0.019512791266090925,0.021060778882189993,0.038618217370050514,0.019512791266090925,0.0007332572918364021,0.26417963857577387,0.5683485417784935,0.11375022365360529,0.023125782787618537,0.030595813204508857,1,4,0,1,0.0,1,6,0.2,266,802,536,291707.6337873135,0.41397289988322433,1801603.28,100.0,1801503.28,2045.6666666666667,1,14.619159,-11.020903
11796,14008,406445449.13,670,20.907462686567165,0.39120502569960025,0.39325855841696583,0.49971444888635064,0.2669189034837236,0.07652769845802398,1.4649511217224196,29015.237659194747,12612.58,2.189006688407169,0.09558823529411764,203100309.62,0.005996573386636208,495,18.52121212121212,0.14550610820244328,36,0.003926701570680628,0.46695026178010474,0.3013278126784694,0.3027555682467162,0.1433466590519703,0.05039977155910908,0.10015705311250714,0.10051399200456881,0.001499143346659052,0.33759873617693525,0.3385466034755134,0.18515007898894154,0.11153238546603475,0.027172195892575038,1,4,1,3,0.00035693889206167903,3,6,25.533333333333335,144,814,669,607541.7774738416,0.44514174728227723,2553697.42,163.54,2553533.88,1167.3333333333333,3,10.222472,1.3404385
11797,16707,273153034.33,353,47.328611898016995,0.37852397198778953,0.38079814564438125,0.5032621057041958,0.27353803794816545,0.07422038666427246,1.6364930208026656,16349.615989106362,3722.93,3.0836578671291934,0.053330939127311905,136101648.36,0.06284790806248877,500,30.822,0.23963402764259295,36,0.0023359937706832782,0.2467068976704951,0.8473693661339559,0.05351050457891902,0.02047046148321063,0.021547854192853294,0.03890584784820734,0.01747770395642545,0.0007182618064284432,0.2645875914815059,0.5670864376607108,0.11307443792444122,0.02373574207160282,0.0315157908617393,1,4,0,1,0.0,1,6,33.666666666666664,479,831,352,776002.9384374999,0.3982765548617731,2053767.91,100.0,2053667.91,1392.25,1,14.278151,-11.461222
11798,182,7387718.38,116,1.5689655172413792,0.36813186813186816,0.3136679690272656,0.46153846153846156,0.31868131868131866,0.08791208791208792,1.126500053424855,40591.85923076923,17672.379999999997,2.0885277313635093,0.11538461538461539,4309137.5200000005,0.038461538461538464,44,2.477272727272727,0.10091743119266056,19,0.1743119266055046,0.3761467889908257,0.3241758241758242,0.17032967032967034,0.03296703296703297,0.1043956043956044,0.3021978021978022,0.027472527472527472,0.038461538461538464,0.2706766917293233,0.2706766917293233,0.3082706766917293,0.14285714285714285,0.007518796992481203,1,4,0,1,0.0,1,6,33.666666666666664,144,383,238,31040.833529411764,0.5526063220159438,868380.19,100.0,868280.19,22.75,10,7.259823,12.572039
11799,1938,55191350.21,139,13.942446043165468,0.3544891640866873,0.3551871652969296,0.5072239422084623,0.2724458204334365,0.07688338493292053,1.4057123182654483,28478.50888028896,27000.0,0.6287772964264476,0.033023735810113516,5181658.380000001,0.00980392156862745,97,3.8556701030927836,0.16042780748663102,22,0.058823529411764705,0.47058823529411764,0.10319917440660474,0.08978328173374613,0.0,0.0,0.804953560371517,0.0,0.0020639834881320948,0.48409090909090907,0.04943181818181818,0.46079545454545456,0.0,0.005681818181818182,1,4,0,1,0.0,1,6,10.333333333333334,144,283,138,399937.32036231883,0.502862981069931,245616.17,156.56,245459.61000000002,387.6,6,10.951863,20.507715
11800,1310,21757213.77,101,12.970297029702971,0.41374045801526715,0.5171974398447986,0.47862595419847326,0.2954198473282443,0.0717557251908397,1.4039013336302588,16608.56012977099,6246.665,7.1506934402707305,0.025954198473282442,8903178.700000001,0.0816793893129771,230,4.526086956521739,0.15177713736791545,35,0.03362151777137368,0.27185398655139287,0.5793893129770993,0.05419847328244275,0.061068702290076333,0.16106870229007633,0.09312977099236641,0.04885496183206107,0.0022900763358778627,0.2078754578754579,0.44963369963369965,0.13003663003663005,0.19322344322344323,0.019230769230769232,1,4,0,1,0.0,1,6,20.533333333333335,144,245,100,217572.1377,0.45968934514387966,4203789.59,100.0,4203689.59,327.5,5,8.788411,5.501493
11801,4187,120180208.41,168,24.922619047619047,0.3852400286601385,0.36986226183230164,0.49964174826845,0.2837353713876284,0.07714353952710772,1.497742981379565,28703.17850728445,13445.6,2.3870644009038964,0.09171244327680918,57314945.61,0.0042990207786004295,395,6.883544303797469,0.10518573004781169,36,0.013240161824200073,0.45825671202648033,0.30164795796513016,0.29376641987102936,0.15237640315261525,0.0539765942202054,0.09768330546930977,0.09935514688320994,0.0011941724385001193,0.31138040042149634,0.34773445732349845,0.19388830347734456,0.11907270811380401,0.02792413066385669,1,4,0,1,0.0,1,6,38.766666666666666,144,312,167,719641.966526946,0.41045828793015565,1803943.33,148.74,1803794.59,697.8333333333334,0,7.440159,5.43239
11802,6503,99251598.09,196,33.17857142857143,0.40658157773335385,0.39272592411715795,0.49346455482085194,0.283561433184684,0.08011686913732123,1.5260807562682845,15262.432429647855,6151.86,2.5391939835404664,0.03137013685991081,32419226.11,0.02168230047670306,486,12.024691358024691,0.0905201916495551,36,0.006160164271047228,0.28696098562628336,0.7951714593264647,0.0,0.0,0.10349069660156851,0.10041519298785176,0.0,0.0009226510841150238,0.33323072187163305,0.37263352316453746,0.15514853009081114,0.1035862705864245,0.03540095428659381,1,4,0,1,0.0,1,6,26.566666666666666,144,340,195,508982.55430769233,0.43072644908645447,1336756.16,100.0,1336656.16,929.0,7,10.427752,-7.7126217
11803,2979,125835981.19,309,9.640776699029127,0.38972809667673713,0.39020476500962864,0.4867405169519973,0.2813024504867405,0.06747230614300101,1.291540250188417,42241.01416247063,10106.63,4.012876013141404,0.11178247734138973,89624317.28,0.00436388049681101,393,7.152671755725191,0.13127001067235858,33,0.011739594450373533,0.8377801494130203,0.10641154749916079,0.7895266868076536,0.0,0.04766700234978181,0.05270224907687143,0.0,0.0036925142665323934,0.23214285714285715,0.3652597402597403,0.15584415584415584,0.2305194805194805,0.016233766233766232,1,4,0,1,0.0,1,6,5.3,419,727,308,408558.38048701297,0.5038415385196778,5600052.75,254.73,5599798.02,248.25,11,-0.65979224,4.387342
11804,584,51315219.13,60,9.733333333333333,0.3647260273972603,0.3712573135805296,0.4845890410958904,0.2791095890410959,0.07534246575342465,1.289978226015141,87868.52590753425,21560.09,3.8144043162447985,0.2243150684931507,42849803.120000005,0.00684931506849315,137,4.036496350364963,0.162748643761302,18,0.0325497287522604,0.8770343580470162,0.0821917808219178,0.8304794520547946,0.0,0.03424657534246575,0.04965753424657534,0.0,0.003424657534246575,0.2268041237113402,0.32989690721649484,0.23711340206185566,0.20618556701030927,0.0,1,4,0,1,0.0,1,6,10.333333333333334,724,783,59,869749.476779661,0.6152375891163506,6132041.95,368.77,6131673.180000001,194.66666666666666,11,-0.053649437,4.685755
11805,431,10956079.35,263,1.638783269961977,0.31554524361948955,0.24622507046738396,0.5498839907192575,0.2273781902552204,0.10208816705336426,1.1715240436813905,25420.13770301624,8529.87,1.7973417267419698,0.07192575406032482,5398904.67,0.027842227378190254,83,3.1686746987951806,0.155893536121673,25,0.09505703422053231,0.3041825095057034,0.31554524361948955,0.17865429234338748,0.04408352668213457,0.11600928074245939,0.25986078886310904,0.03944315545243619,0.04640371229698376,0.2953020134228188,0.2684563758389262,0.26174496644295303,0.16778523489932887,0.006711409395973154,1,4,0,1,0.0,1,6,19.5,144,779,634,17280.882255520504,0.5600330537751451,355546.1,113.95,355432.14999999997,35.916666666666664,10,6.7993436,13.092747
11806,621,4197402.48,62,10.016129032258064,0.3365539452495974,0.3212386151732582,0.49114331723027377,0.28502415458937197,0.08051529790660225,1.3264682142323974,6759.102222222223,1704.42,1.990568513237955,0.011272141706924315,598999.25,0.2560386473429952,89,3.764044943820225,0.2656716417910448,28,0.08358208955223881,0.24776119402985075,0.4057971014492754,0.04830917874396135,0.1819645732689211,0.0853462157809984,0.05314009661835749,0.22061191626409019,0.004830917874396135,0.21893491124260356,0.514792899408284,0.10355029585798817,0.15680473372781065,0.005917159763313609,1,4,0,1,0.0,1,6,4.266666666666667,785,846,61,68809.87672131148,0.5014783704683623,113064.35,100.0,112964.35,155.25,5,10.510775,6.2035103
11807,13132,214446538.03,461,28.485900216919738,0.3999390801096558,0.40134447317568567,0.49307036247334757,0.2753579043557722,0.07835820895522388,1.4824469334994441,16330.074476850441,8007.855,1.9342577436135895,0.03777033201340237,61800705.65,0.014316174230886384,497,17.114688128772634,0.14577944980014107,36,0.00423230660710087,0.15424406301434282,0.10158391714894913,0.04987816021931161,0.15085287846481876,0.4962686567164179,0.04957356076759062,0.15070057873895826,0.001142247943953701,0.06939543636791343,0.10950364620089391,0.04881204422488826,0.7665255234062573,0.005763349800047048,1,4,1,9,0.0014468473956746877,9,6,0.0,144,605,460,466188.1261521739,0.41960798123234255,1280552.43,100.0,1280452.43,1094.3333333333333,4,15.949018,-1.2424105
11808,204,5240350.15,127,1.6062992125984252,0.38235294117647056,0.3865298008759968,0.46568627450980393,0.25,0.06862745098039216,1.1218103307428837,25687.99093137255,12048.03,1.7554972651315586,0.058823529411764705,2255179.3,0.03431372549019608,43,2.604651162790698,0.16071428571428573,19,0.16964285714285715,0.35714285714285715,0.29411764705882354,0.19117647058823528,0.0392156862745098,0.06372549019607843,0.31862745098039214,0.049019607843137254,0.04411764705882353,0.427536231884058,0.2391304347826087,0.2318840579710145,0.09420289855072464,0.007246376811594203,1,4,0,1,0.0,1,5,47.86666666666667,147,425,278,18850.180395683456,0.5092612148802974,213470.0,151.89,213318.11,20.4,10,7.3786516,12.244148
11809,726,23708632.68,92,7.891304347826087,0.4049586776859504,0.30173938229827935,0.48760330578512395,0.2699724517906336,0.08677685950413223,1.198855595778009,32656.518842975205,17000.0,2.198570058492968,0.09090909090909091,11464162.1,0.005509641873278237,153,3.477124183006536,0.14473684210526316,32,0.06015037593984962,0.18421052631578946,0.3622589531680441,0.05922865013774105,0.03994490358126722,0.31129476584022037,0.17355371900826447,0.049586776859504134,0.004132231404958678,0.24552845528455283,0.2032520325203252,0.15934959349593497,0.367479674796748,0.024390243902439025,1,4,0,1,0.0,1,6,13.366666666666667,144,236,91,260534.42505494505,0.6059788641027914,1073328.46,170.29,1073158.17,242.0,2,10.305662,13.340646
11810,9573,392169530.16,509,18.807465618860512,0.3912044291235767,0.36208838417932643,0.5050663323931892,0.27211950276820224,0.06977958842578084,1.4692876626455735,40966.210191162645,10942.92,2.9648180308092233,0.1306800376057662,273496881.84000003,0.043560012535255405,495,15.33939393939394,0.07493744238114053,36,0.004741209008297116,0.36441459238772556,0.34618197012430796,0.24934712211427976,0.054006058706779485,0.19763919356523557,0.10132664786378356,0.04982764023816985,0.0016713673874438526,0.2713730569948187,0.2605246113989637,0.14216321243523317,0.30634715025906734,0.0195919689119171,1,4,1,3,0.0005223023085762039,3,6,5.3,144,653,508,771987.2640944882,0.4706128193424345,4740991.84,100.0,4740891.84,797.75,3,9.988209,1.2076118
11811,27001,204576542.06,606,44.556105610561055,0.38913373578756344,0.3840995650271282,0.49746305692381765,0.27754527610088514,0.07358986704196141,1.6110304521950243,7576.6283493203955,2824.93,7.444352283503066,0.009999629643346542,46377453.83,0.06677530461834746,500,49.696,0.17671442369607213,36,0.0014488087572440437,0.1910817772054089,0.8496351986963446,0.05033146920484426,0.02062886559757046,0.02029554460945891,0.03814673530609977,0.02025850894411318,0.0007036776415688308,0.2652636730698642,0.5686202536808189,0.11309596639340919,0.022350014274644153,0.03067009258126351,1,4,0,1,0.0,1,6,2.2333333333333334,144,750,605,338143.0447272727,0.39906821307163787,8632723.94,100.0,8632623.94,2250.0833333333335,1,14.125307,-11.147757
11812,11784,230264457.77,481,24.4989604989605,0.3843346911065852,0.38350687311980464,0.5036490156143923,0.2725729803122878,0.07510183299389002,1.4887388596028344,19540.432600984386,9395.91,2.5960855510306757,0.04217583163611677,77413392.91999999,0.012219959266802444,500,16.414,0.09101986109418789,36,0.00438649932984038,0.16997684903131474,0.34877800407331977,0.051171079429735235,0.09860828241683639,0.29650373387644263,0.10446367956551256,0.09920230821452818,0.0012729124236252546,0.2048670062252405,0.2659875495189587,0.11794001131861913,0.39547255234861345,0.015732880588568195,1,4,1,8,0.0012729124236252546,8,6,26.566666666666666,144,625,480,479717.62035416666,0.4291328999572969,2396969.92,100.0,2396869.92,982.0,9,10.103367,-2.1997402
11813,14581,266427770.88,454,32.11674008810573,0.38714765791098005,0.38176162167348315,0.4968109183183595,0.2820108360194774,0.07633221315410466,1.5160344647601736,18272.256421370275,8301.96,2.3860683152182562,0.04087511144640285,87880461.33,0.009121459433509362,500,26.134,0.18236779673987907,36,0.002755031759393893,0.35593479758169433,0.7996708044715726,0.0,0.0,0.09649543927028324,0.10287360263356422,0.0,0.0009601536245799327,0.3382988947621336,0.37825221390814856,0.15068305073110455,0.09658817876021143,0.03617766183840187,1,4,0,1,0.0,1,6,11.333333333333334,144,598,453,588140.7745695364,0.3959690449870114,2294570.55,100.0,2294470.55,1215.0833333333333,7,10.663648,-8.586521
11814,2911,81168575.15,208,13.995192307692308,0.4091377533493645,0.41920196217710737,0.481277911370663,0.28753005839917556,0.08072827207145311,1.423045238619148,27883.399227069738,27000.0,0.7170444966486645,0.02988663689453796,7526593.580000001,0.009618687736173137,147,4.149659863945578,0.1377049180327869,26,0.04262295081967213,0.5114754098360655,0.10305736860185503,0.10649261422191687,0.0,0.0,0.788388869804191,0.0,0.0020611473720371005,0.48709055876685936,0.047013487475915224,0.461271676300578,0.0,0.004624277456647399,1,4,0,1,0.0,1,6,37.733333333333334,144,352,207,392118.720531401,0.6050168484251595,488284.68,100.0,488184.68,415.85714285714283,6,11.111645,20.601068
11815,9713,288819404.55,399,24.343358395989974,0.3938021208689385,0.39029068256556654,0.491712138371255,0.2762277360238855,0.07824565015957995,1.4603944310162746,29735.34485225986,10981.29,3.1220818000009247,0.07793678575105528,160187929.89,0.05394831668897354,492,13.754065040650406,0.08423230382739766,36,0.0053199349785724845,0.16565686419388206,0.3551940698033563,0.04952126016678678,0.0965716050653763,0.29197982085864305,0.10491094409554205,0.1004838875733553,0.0013384124369401832,0.20396988364134155,0.2694045174537988,0.12142368240930869,0.38822724161533195,0.016974674880219028,1,4,1,5,0.0010295480284155255,5,6,10.333333333333334,144,543,398,725676.8958542714,0.4424050651446075,3805030.98,100.0,3804930.98,809.4166666666666,9,10.383365,-1.5016108
11816,685,18150250.3,31,22.096774193548388,0.4131386861313869,0.4511987413198372,0.5124087591240876,0.24817518248175183,0.072992700729927,1.5306166659376736,26496.71576642336,9338.59,2.9481862796287253,0.07007299270072993,9738721.6,0.0072992700729927005,153,3.7254901960784315,0.1,32,0.056140350877192984,0.3508771929824561,0.3357664233576642,0.28613138686131384,0.042335766423357665,0.21021897810218979,0.08029197080291971,0.043795620437956206,0.00145985401459854,0.2540792540792541,0.24708624708624707,0.13053613053613053,0.3356643356643357,0.03263403263403263,1,4,0,1,0.0,1,6,17.466666666666665,144,175,30,605008.3433333334,0.5851044383034965,1007951.58,228.08,1007723.5,685.0,0,7.5860868,6.0680265
11817,309,10994152.93,192,1.609375,0.34951456310679613,0.3523771021438757,0.5080906148867314,0.2588996763754045,0.06796116504854369,1.152507840022042,35579.78294498382,17235.69,2.062018793046972,0.09385113268608414,5976094.5,0.019417475728155338,58,3.0,0.14367816091954022,23,0.13218390804597702,0.3390804597701149,0.29449838187702265,0.19093851132686085,0.05825242718446602,0.07766990291262135,0.29449838187702265,0.03559870550161812,0.04854368932038835,0.30097087378640774,0.2815533980582524,0.2912621359223301,0.11650485436893204,0.009708737864077669,1,4,0,1,0.0,1,6,12.366666666666667,147,602,455,24162.973472527472,0.5856942838613934,868073.2,180.18,867893.0199999999,25.75,10,7.2735243,13.231512
11818,5621,29179551.43,609,9.229885057471265,0.37466642946095,0.3772200860045915,0.4935064935064935,0.2645436755025796,0.08165806795943782,1.3300801517982976,5191.167306529087,1597.13,3.4483883990164945,0.005515032912293186,4352825.84,0.1848425547055684,439,6.924829157175399,0.0756578947368421,36,0.011842105263157895,0.18717105263157896,0.3981497954100694,0.05105853051058531,0.20636897349226116,0.09162070805906422,0.050169009073118664,0.1990748977050347,0.003558085749866572,0.18747940691927512,0.5255354200988468,0.1014827018121911,0.1696869851729819,0.015815485996705108,1,4,1,2,0.0001779042874933286,2,6,28.6,144,757,612,47679.00560457516,0.5423920078167287,953582.91,100.0,953482.91,468.4166666666667,3,11.092342,3.9585524
11819,6282,183848863.62,519,12.104046242774567,0.386341929321872,0.3789788104103376,0.4993632601082458,0.26806749442852595,0.0760904170646291,1.4132672667384014,29265.976380133718,27000.0,1.119543452782006,0.03549824896529768,22118272.259999998,0.0065265838904807385,267,4.535580524344569,0.08835672997522709,33,0.027250206440957887,0.5227085053674649,0.09264565425023878,0.10012734797835085,0.0,0.0,0.804520853231455,0.0,0.002706144539955428,0.4907735982966643,0.037970191625266145,0.46433640880056776,0.0,0.006919801277501774,1,4,0,1,0.0,1,6,11.333333333333334,144,665,520,353555.50696153846,0.5474704783280988,1991106.47,100.0,1991006.47,523.5,6,11.83783,21.46195
11820,2553,35709817.72,547,4.6672760511883,0.3854289071680376,0.41373290185475636,0.5013709361535449,0.27301214257735995,0.07520564042303172,1.2764472878400361,13987.394328241284,3374.14,2.5262967812752124,0.04465334900117509,15642149.089999998,0.06149627888758324,382,6.293193717277487,0.1435108153078203,36,0.014975041597337771,0.281198003327787,0.046220133176654916,0.099882491186839,0.0,0.7955346650998825,0.05131218174696436,0.0,0.007050528789659225,0.02894736842105263,0.05175438596491228,0.02850877192982456,0.8907894736842106,0.0,1,4,0,1,0.0,1,6,2.2333333333333334,145,722,576,61996.21131944444,0.6472990831529641,690487.81,100.0,690387.81,212.75,8,-2.9292324,10.454168
11821,3875,123060250.14,291,13.316151202749142,0.38683870967741935,0.37939651200842256,0.504258064516129,0.2758709677419355,0.07587096774193548,1.4144403425178538,31757.483907096776,28000.0,1.760124885372576,0.04309677419354839,22327541.58,0.00567741935483871,209,3.9138755980861246,0.0843520782396088,33,0.040342298288508556,0.49877750611246946,0.10735483870967742,0.10374193548387096,0.0,0.0,0.7865806451612903,0.0,0.00232258064516129,0.48412240184757505,0.04734411085450346,0.4630484988452656,0.0,0.005484988452655889,1,4,0,1,0.0,1,6,13.366666666666667,144,436,291,422887.4575257732,0.5114821329646118,2196122.51,100.0,2196022.51,387.5,6,11.586896,21.200129
11822,338,10726081.21,226,1.4955752212389382,0.378698224852071,0.3378334276102315,0.5236686390532544,0.2514792899408284,0.08579881656804733,1.0878391258916846,31733.96807692308,12830.01,1.855755673641458,0.09171597633136094,5868770.029999999,0.01775147928994083,63,2.9523809523809526,0.13978494623655913,21,0.11290322580645161,0.3978494623655914,0.27514792899408286,0.1804733727810651,0.0621301775147929,0.09467455621301775,0.28402366863905326,0.05917159763313609,0.04437869822485207,0.38009049773755654,0.2579185520361991,0.2171945701357466,0.14479638009049775,0.0,1,4,0,1,0.0,1,6,7.333333333333333,147,617,469,22870.10918976546,0.5013466841989054,277530.0,192.22,277337.78,28.166666666666668,10,7.2804704,13.402654
11823,829,14611742.26,26,31.884615384615383,0.3956574185765983,0.4042637609459176,0.503015681544029,0.2738238841978287,0.06875753920386007,1.4930374835634233,17625.744583835945,6973.73,2.252062213058792,0.047044632086851626,5843100.449999998,0.015681544028950542,150,3.493333333333333,0.0916030534351145,34,0.0648854961832061,0.16793893129770993,0.10253317249698432,0.04825090470446321,0.17611580217129072,0.4813027744270205,0.054282267792521106,0.13751507840772015,0.0,0.0661625708884688,0.10964083175803403,0.0661625708884688,0.7542533081285444,0.003780718336483932,1,4,0,1,0.0,1,6,50.93333333333333,144,170,25,584469.6904,0.3717632792377811,581790.58,143.89,581646.69,829.0,4,14.112,-0.9950741
11824,497,9597129.73,58,8.568965517241379,0.4084507042253521,0.3833713186661279,0.5090543259557344,0.30985915492957744,0.060362173038229376,1.4460395027711528,19310.12018108652,12131.55,1.1920052217430053,0.04024144869215292,1964262.93,0.004024144869215292,114,3.008771929824561,0.22740524781341107,31,0.09037900874635568,0.21282798833819241,0.3440643863179074,0.06438631790744467,0.0482897384305835,0.28169014084507044,0.20321931589537223,0.056338028169014086,0.002012072434607646,0.2524271844660194,0.18932038834951456,0.19902912621359223,0.33980582524271846,0.019417475728155338,1,4,0,1,0.0,1,6,19.5,144,204,59,162663.21576271186,0.45963740084554083,234830.0,350.71,234479.29,248.5,2,10.1115,13.256431
11825,6815,146993971.49,557,12.235188509874327,0.3963316214233309,0.4244491735788259,0.5016874541452678,0.2695524578136464,0.07366104181951577,1.3528951941146905,21569.181436537052,8904.57,2.0776275227648444,0.059134262655906086,59828384.87,0.01804842259721203,481,11.417879417879417,0.12381646030589949,36,0.0065549890750182084,0.1445739257101238,0.6035216434336024,0.052384446074834924,0.04548789435069699,0.1499633162142333,0.09581804842259721,0.050183418928833455,0.0026412325752017607,0.21890117484450589,0.4671734623358673,0.1161022805805114,0.17657221838286108,0.02125086385625432,1,4,1,3,0.00044020542920029346,3,6,3.2666666666666666,144,701,556,264377.6465647482,0.5221208163844934,985898.78,100.0,985798.78,567.9166666666666,3,10.296554,2.8970976
11826,8603,121481062.2,557,15.44524236983842,0.38463326746483784,0.3577088727497149,0.5029640822968732,0.2678135534116006,0.07846100197605486,1.407438455857668,14120.779053818436,5769.58,2.2295708120020734,0.024758805067999535,32717876.759999998,0.025921190282459608,493,13.947261663286005,0.085369400814427,36,0.005235602094240838,0.2593077370564282,0.45426014181099617,0.2016738347088225,0.048471463442985,0.14332209694292689,0.0983377891433221,0.051842380564919216,0.00209229338602813,0.30232169701018874,0.3003173542675798,0.16318690496074828,0.20594621680307332,0.028227826958409887,1,4,1,2,0.0003487155643380216,2,6,0.0,144,702,557,218098.85493716339,0.4714102871378367,874064.06,100.0,873964.06,716.9166666666666,3,11.486105,1.4737043
